Id,SalePrice
1739,241389.25589752552
1740,226115.87112605522
1741,199783.56902832547
1742,168840.65047091385
1743,170749.52699306933
1744,371863.07212059444
1745,207907.85594693173
1746,187942.00506026312
1747,223960.13537582022
1748,233399.60370956603
1749,138453.52101331568
1750,121592.80649617153
1751,245124.16905569044
1752,119372.9762691134
1753,146020.38752065127
1754,199611.56761580173
1755,162897.5689303525
1756,128885.53055887125
1757,123130.87460941507
1758,147448.28832886263
1759,162283.51352611333
1760,161268.87947824688
1761,141041.09428961264
1762,182938.67963525836
1763,172266.2862349665
1764,119504.69917245483
1765,140130.8025585692
1766,194909.9354258553
1767,212210.52418276374
1768,140308.00614198527
1769,163850.6249582889
1770,147079.6430602191
1771,113338.0917333075
1772,132028.1071326515
1773,125898.83947191984
1774,149118.9649716242
1775,139716.6807773955
1776,132897.49077684272
1777,105742.62077886095
1778,134340.32212511526
1779,132524.28697177474
1780,162258.9850599601
1781,119594.46763312665
1782,95997.78057516532
1783,145678.40629028366
1784,116549.02670084084
1785,114781.00338058533
1786,153543.09144870946
1787,157464.41647282755
1788,69272.48517231585
1789,96388.71168357438
1790,86822.85512317682
1791,200552.3568492749
1792,154899.90489845138
1793,129629.3270963489
1794,147678.59289956428
1795,135581.35133043415
1796,112386.94400375517
1797,116630.44596581193
1798,115971.26861083684
1799,109971.56472428268
1800,125711.22259918042
1801,128445.03362714767
1802,132108.19754456583
1803,146541.7536720281
1804,135015.2858219665
1805,131225.4245338693
1806,120719.14774622399
1807,125587.70058916465
1808,113120.07954672718
1809,119158.56789213882
1810,142168.8737655271
1811,92102.82532208708
1812,97737.4780063343
1813,135556.64762073476
1814,102447.66591126005
1815,63279.723928110994
1816,92104.27211400114
1817,111868.52768197961
1818,145919.34564865776
1819,139715.64632410224
1820,45952.956164636395
1821,107678.4055532065
1822,152616.88519538924
1823,37268.817152568925
1824,111609.85660938965
1825,144714.8488096617
1826,115486.1618962214
1827,99501.84157317999
1828,127082.73191368856
1829,106978.34920761369
1830,144920.89926444617
1831,138991.60757398524
1832,71441.4354787798
1833,140626.25698154428
1834,125382.49321316254
1835,129041.68403829179
1836,124526.67230561515
1837,87091.15458401744
1838,130691.38133224788
1839,124027.0744019811
1840,138395.52607482066
1841,129368.36872027247
1842,106218.60805766015
1843,133601.6943540222
1844,139831.05038000454
1845,144361.0905803205
1846,154471.03922627898
1847,172617.26291825893
1848,76597.67754508152
1849,96460.40957474803
1850,117812.44271899185
1851,143704.52966083598
1852,126988.76732972
1853,124539.93774675163
1854,160907.2562926755
1855,149239.95568978935
1856,225277.78157604157
1857,129763.40409864938
1858,141620.81375526218
1859,114672.78947827707
1860,149192.2617153452
1861,114923.86840982131
1862,345310.07328777836
1863,324224.0762145924
1864,324260.46528409503
1865,327747.2245100495
1866,313380.5982110403
1867,218754.66572057543
1868,276833.5885205713
1869,204449.38928032707
1870,213928.02528843895
1871,231581.7238760839
1872,168248.8815100329
1873,248339.4853693329
1874,154931.77646300514
1875,200447.68637617465
1876,202202.23174559278
1877,203321.8452244201
1878,203853.2170911134
1879,133153.2034988542
1880,126417.88396282922
1881,251129.63868589778
1882,233422.5510513308
1883,182287.1462156712
1884,203833.72055026575
1885,206313.82511341115
1886,274594.6710145218
1887,210931.79696687154
1888,263803.29855568986
1889,170474.86997859573
1890,105575.05007258289
1891,114085.35237330233
1892,102646.49919641366
1893,135101.45460983872
1894,120128.01023411908
1895,134298.87742345413
1896,125072.54067907744
1897,118967.2343210603
1898,117241.63342522409
1899,152076.04785787486
1900,150004.74651120813
1901,177430.39454880526
1902,161200.7832977016
1903,251331.2133269658
1904,144261.16992751515
1905,193156.8030035889
1906,111051.34912330892
1907,203621.48591313077
1908,111858.84395992642
1909,128123.83324274948
1910,120406.00662737257
1911,222110.3541948109
1912,342259.05120811216
1913,138780.14216654075
1914,48367.66337920501
1915,317379.26326810644
1916,70733.21478563924
1917,223449.98005930363
1918,140357.6911607455
1919,161773.21138883222
1920,155534.5171495578
1921,380610.6569509587
1922,310006.90108622424
1923,226262.87451364787
1924,247294.5223608673
1925,191972.6656040012
1926,383678.04749719327
1927,129934.91069671015
1928,156767.0028259515
1929,120288.3235413662
1930,129117.0228656897
1931,136929.13265015587
1932,133317.3225941214
1933,202462.22045267277
1934,184769.34746843693
1935,169993.80894041876
1936,193363.77633444872
1937,185845.93905729716
1938,165457.2362125223
1939,245931.6006669752
1940,191290.2635994928
1941,171448.72018752457
1942,161838.63436676623
1943,216512.997458458
1944,371506.0047414714
1945,390869.26513841056
1946,166425.57049003747
1947,140372.55750589116
1948,177577.1948669592
1949,239838.0735332832
1950,182883.7601990697
1951,227359.32265713788
1952,199007.67994851837
1953,166820.3836885635
1954,179285.251861915
1955,134715.56125152612
1956,582477.9702849507
1957,144815.65313701506
1958,261806.391447098
1959,150121.77721500382
1960,112752.07520067238
1961,130700.35347590489
1962,96595.23256544389
1963,105695.33631066956
1964,106240.89618129955
1965,149917.44993031336
1966,143993.89746928462
1967,287090.48380000604
1968,449040.7138738617
1969,377656.0896446244
1970,430326.2849248618
1971,531591.185835132
1972,389357.99165803276
1973,268176.9507012561
1974,339346.4439770025
1975,528822.2100732834
1976,280593.30126507813
1977,365853.02647053613
1978,349618.3581754812
1979,314710.3938069088
1980,212937.86119903566
1981,343068.4433477827
1982,222127.49479114826
1983,205464.44688193357
1984,160290.0170098596
1985,228022.18341790137
1986,208265.8828795032
1987,181312.26484605094
1988,173214.98950471365
1989,188559.77970466545
1990,204953.26424687833
1991,229756.54105436587
1992,217145.5854201622
1993,170122.21631961147
1994,227246.0996704963
1995,184011.8446785365
1996,258963.5657512931
1997,297726.04775793274
1998,308780.26591639395
1999,272812.7138286522
2000,316761.21944838506
2001,465241.2903824323
2002,232268.9125937252
2003,249174.05347741942
2004,277016.7423413425
2005,214172.68566999247
2006,227827.2449170659
2007,250775.43550971057
2008,229034.21771579137
2009,205843.40370272475
2010,187699.2213841328
2011,136258.26869643238
2012,171108.4530156454
2013,176776.40906690355
2014,180875.0896838585
2015,201567.37609376863
2016,191756.5545306585
2017,193478.43160889825
2018,122470.21020178086
2019,136950.27031079645
2020,99050.80217155177
2021,102531.39125943345
2022,193136.4906075612
2023,145871.09373456627
2024,279995.1527588657
2025,333905.43976438115
2026,191270.78552744645
2027,167760.3800359024
2028,151063.5025704369
2029,171862.06200459797
2030,272795.0828224309
2031,237099.7122747207
2032,253786.59839285736
2033,263997.42661469197
2034,181632.76976049895
2035,241101.5208337262
2036,199769.18999025263
2037,232294.10819427206
2038,324027.91581175424
2039,211871.57096390938
2040,299948.37125218345
2041,332710.2364148786
2042,217780.37828302232
2043,184169.178149511
2044,167130.47712058766
2045,199172.36053445243
2046,167806.0408809786
2047,140029.21944431536
2048,144480.58158070888
2049,144652.02918292116
2050,163208.0180105151
2051,98313.48322447373
2052,126772.02818008351
2053,149891.09353440185
2054,115627.21595602721
2055,144998.2196830071
2056,140987.59732328934
2057,111388.7499458462
2058,207087.707388005
2059,133349.87653760464
2060,177636.77300344754
2061,168438.14317846255
2062,130598.5519032721
2063,125796.2500527901
2064,141159.0363772543
2065,96491.12650896846
2066,156923.6393626905
2067,91159.49392633539
2068,150483.06380721385
2069,83528.37238953523
2070,114454.54953193609
2071,100096.95658060581
2072,139117.0742938414
2073,126042.69753299293
2074,150578.39498203452
2075,154320.9915581887
2076,119081.69311265647
2077,170764.95220079797
2078,126061.92532538984
2079,125198.58057251819
2080,120916.32177609757
2081,130985.2523324617
2082,118937.4233307987
2083,147644.6055717779
2084,119854.99605396915
2085,124522.29039468718
2086,106783.40138904497
2087,121403.07961031118
2088,92689.38873260254
2089,85706.95576214163
2090,131116.13014057
2091,115767.67485264443
2092,121607.97360674739
2093,107749.69526066023
2094,101314.03821581819
2095,153955.77182498196
2096,84290.49584176358
2097,98605.25527542934
2098,157355.72431153816
2099,67590.84021878931
2100,76812.89776950509
2101,112677.83450089986
2102,109850.03902012779
2103,110267.73857933623
2104,110802.70128346741
2105,129626.9337544011
2106,94881.20848097262
2107,186662.99696687073
2108,120258.80834889828
2109,113673.74223700745
2110,110704.7470239847
2111,110187.07409126787
2112,139793.2431019424
2113,123123.0349391862
2114,133761.29327728547
2115,163144.79252156237
2116,107969.90839597918
2117,153523.64277357486
2118,121184.71455076252
2119,113689.52473053435
2120,110693.88694015979
2121,96900.53845823367
2122,122632.39804370278
2123,82751.04256259114
2124,155424.52129768507
2125,120143.20584371578
2126,152086.78642493754
2127,167243.54582207516
2128,116548.91779363192
2129,84235.48656896655
2130,144602.5832448366
2131,148592.26896355153
2132,104777.75882137698
2133,117640.98940308955
2134,124181.16231344343
2135,100221.94722709947
2136,74866.44366622981
2137,105216.76099361139
2138,129885.56892735626
2139,144321.5719198563
2140,137884.46783704468
2141,151623.92878813384
2142,130084.3856958385
2143,149390.72851414277
2144,127893.42900344449
2145,138557.93588870805
2146,168636.91530890335
2147,122309.72751949797
2148,126006.6017756527
2149,128820.48800359537
2150,222876.20744321484
2151,122877.1481913509
2152,132402.42570644946
2153,181077.12827019015
2154,100236.78638340098
2155,128941.02908429863
2156,276838.7142774563
2157,234313.8338410786
2158,242559.9793553332
2159,206147.15221098627
2160,177525.58415342655
2161,229934.16846474653
2162,452259.9796535989
2163,351500.94751409284
2164,240652.42530169254
2165,176496.12708485156
2166,162596.55253874665
2167,224422.90421014954
2168,205420.96884986525
2169,192734.449639431
2170,200440.30177875527
2171,159852.0670076012
2172,131971.4732232712
2173,190137.69286047737
2174,226889.03652324557
2175,279024.962515477
2176,316181.23471021495
2177,240633.12864161667
2178,203303.7972247329
2179,137375.5402219391
2180,209635.5871566703
2181,190568.0684726569
2182,223433.13841907206
2183,189675.83976661036
2184,119005.3077071536
2185,118467.63776945803
2186,161824.0389598864
2187,148045.35136093272
2188,150337.66533181557
2189,303366.58198688773
2190,81839.01372970115
2191,75265.0591914237
2192,83249.68174110515
2193,113841.67865757151
2194,103190.59603821594
2195,141549.75969290713
2196,105955.61970041951
2197,119850.04469409888
2198,146839.21192378845
2199,213110.12512298118
2200,151326.15055298258
2201,142091.56584958461
2202,219218.1525641922
2203,138620.90524419604
2204,188845.5530157293
2205,126064.38695910528
2206,146466.6053609781
2207,223925.09039113854
2208,264025.61886413064
2209,270199.4553030369
2210,121233.68434833195
2211,111545.99156328387
2212,128265.25902620946
2213,111401.61424495594
2214,128016.01213749965
2215,106816.17185810397
2216,152857.77091926013
2217,64920.117397153765
2218,65049.620092277895
2219,67935.2117331789
2220,62333.18801620169
2221,317513.21955705713
2222,300110.4722308693
2223,278026.93816554075
2224,202777.06848478294
2225,124125.75363446785
2226,185921.71010850774
2227,198771.66600412334
2228,261168.75113139724
2229,248320.54930918608
2230,157454.7517097852
2231,206383.3492254592
2232,185352.78681536904
2233,179358.61111623136
2234,238581.24916097094
2235,222186.41915029232
2236,252204.17176533598
2237,328890.48772836983
2238,185953.49182858536
2239,91190.56082561346
2240,149657.48483812742
2241,148870.33374001115
2242,116768.51927027151
2243,115118.87315397835
2244,100595.01897300837
2245,101837.31707913852
2246,130348.98767546269
2247,103059.0274891875
2248,124753.08921054535
2249,124467.2872579653
2250,130264.58335337232
2251,159383.16715009167
2252,176291.5136066258
2253,156274.01056221887
2254,174638.3825891676
2255,184063.5266191617
2256,167423.87684827644
2257,218085.3585695339
2258,156923.6368710635
2259,180136.54558057064
2260,137707.21500377468
2261,192528.2295843583
2262,215237.0510228506
2263,381830.2994405143
2264,631779.6849652093
2265,141740.3472106
2266,291063.3217704426
2267,390231.9816827481
2268,487785.66574566346
2269,146213.5904054072
2270,189512.6504605736
2271,203294.8479055465
2272,297081.0395264564
2273,152319.4587081511
2274,179811.75493543164
2275,158997.00941858685
2276,187726.15067096884
2277,184447.3963926999
2278,140854.82063671248
2279,131568.63488447777
2280,110241.68717767605
2281,158314.30293311345
2282,170391.51172011212
2283,105489.57119142392
2284,113064.05085050545
2285,148851.67148083795
2286,123348.22674416305
2287,358723.4871781784
2288,281229.6819157541
2289,372836.93446374807
2290,500684.8538447357
2291,324340.7026572486
2292,449313.8722036502
2293,496802.99051782105
2294,394593.3996535974
2295,558274.9850541806
2296,287434.2001333362
2297,334463.9319822521
2298,344851.01819905697
2299,363185.1576258919
2300,328375.035851407
2301,309585.0544748795
2302,258972.38480446822
2303,241449.8193988492
2304,249407.1366329219
2305,202984.79607035243
2306,200221.20660462984
2307,205568.8726824026
2308,240423.63081928054
2309,273953.77807862975
2310,210013.29858708283
2311,207012.4493430416
2312,171536.43305494278
2313,172039.75315519178
2314,170857.17787768485
2315,177467.12555044264
2316,191461.1538355378
2317,186995.54217058324
2318,175742.63295778987
2319,181824.83632273827
2320,182546.52181416415
2321,231935.47643616152
2322,180913.0091937363
2323,185547.65342217457
2324,179128.78380958395
2325,208163.98544671177
2326,171821.40154649934
2327,198688.1414313059
2328,215450.93850361512
2329,196023.30926169347
2330,188015.92573913359
2331,345425.4308035328
2332,391588.31219316693
2333,307852.1796051828
2334,247097.79751069847
2335,267393.57825966727
2336,306080.3837808708
2337,190395.38879684336
2338,253713.94449465847
2339,206404.09572335202
2340,386945.3256015634
2341,212114.02417550838
2342,229074.866948809
2343,231279.98954806797
2344,211744.35869587568
2345,225611.78709493284
2346,217467.6457906088
2347,206185.45085313596
2348,240684.5481240616
2349,182665.3802548794
2350,308993.8383106528
2351,263160.32822269545
2352,245870.48311807562
2353,257260.93928704638
2354,145863.73751956364
2355,143550.05160673935
2356,146121.88572869118
2357,187755.64482682318
2358,197185.17886443026
2359,129440.3527632659
2360,114801.46374912854
2361,152853.14881311473
2362,266092.4154384291
2363,128824.75716574081
2364,151074.75625732512
2365,218141.9918939218
2366,197081.7138036656
2367,224360.9021633394
2368,225280.5410732552
2369,227093.30069523488
2370,172033.5942296434
2371,161481.5675051115
2372,205880.08723050906
2373,293280.0147001447
2374,340580.0179193148
2375,240858.7792853153
2376,300225.42864569585
2377,341486.14902087674
2378,154590.58069741938
2379,209382.51377675214
2380,146094.3046435761
2381,168197.12091502253
2382,205701.4333340802
2383,196440.52202477766
2384,230675.44836630952
2385,156836.79442802782
2386,128464.66656100783
2387,128640.72089763694
2388,100715.72709931331
2389,114294.11197800061
2390,151023.49339014426
2391,142835.99492018906
2392,117518.10559948748
2393,172493.85601882834
2394,139203.46563922032
2395,216665.12728509723
2396,137175.21009608562
2397,224971.88784446203
2398,124996.53979823773
2399,67338.3477431921
2400,80071.65025889265
2401,147840.99264008296
2402,131732.96170219156
2403,151435.43315107067
2404,152683.52213208226
2405,154836.44896436992
2406,140992.56081167745
2407,123684.50628816332
2408,132737.9172726084
2409,117817.02447408951
2410,164277.0407762723
2411,113379.35887148872
2412,152321.00304786465
2413,128215.26328901545
2414,161130.9887176878
2415,136191.86860947733
2416,122683.34965343223
2417,139591.69571170368
2418,137953.88299695853
2419,129990.91511603199
2420,119481.95649424143
2421,159461.3848893567
2422,105998.26339828626
2423,108821.98568089766
2424,151956.09900576368
2425,209029.73554196354
2426,127071.28108553286
2427,121763.92337745572
2428,176497.5775670987
2429,113058.3662841979
2430,129643.22232817001
2431,106572.17177860867
2432,146743.33448129767
2433,144759.6628945551
2434,139836.65670941578
2435,144508.40911923433
2436,112742.56804305749
2437,108864.8392899984
2438,122424.80108780978
2439,94495.2100950091
2440,125394.72829997944
2441,84218.603995493
2442,94667.14846109286
2443,117887.70438329816
2444,126334.95995952848
2445,92629.43335535043
2446,134451.5357997302
2447,170711.0977559349
2448,125880.33856408113
2449,119337.4408775769
2450,141271.95963375556
2451,116899.31192516025
2452,187788.3916354372
2453,92661.72708509995
2454,114597.00319099888
2455,100452.01548057391
2456,115189.07261394685
2457,139406.3548903337
2458,135312.6427330607
2459,109918.28680734512
2460,140573.35773561007
2461,129398.89679026364
2462,131103.64954624028
2463,127204.65261731533
2464,179293.6274170506
2465,132894.0379751673
2466,121927.48532563634
2467,126930.1538863962
2468,73927.66832965924
2469,86005.71762793371
2470,191288.9763781774
2471,215790.26993226953
2472,156724.395556746
2473,126797.10385435374
2474,91624.91554291332
2475,204837.0848850631
2476,119069.68865655122
2477,120676.32670660262
2478,150655.1331198481
2479,102025.52793575054
2480,141693.18312330116
2481,116011.30339825714
2482,116334.91479900519
2483,107921.13156343302
2484,119403.38954696027
2485,132200.6565633787
2486,149410.3166087792
2487,151553.5901196029
2488,166147.9864438209
2489,150437.00673822683
2490,133896.76635172506
2491,80533.0844515097
2492,200346.44474646717
2493,148999.5629940524
2494,134702.76537618652
2495,84218.02010132092
2496,239626.17788040577
2497,152605.13711495625
2498,119299.39024355642
2499,81166.97416244063
2500,133096.05457539295
2501,136011.27088535836
2502,136834.69043999937
2503,89264.83832290006
2504,226685.18784143496
2505,234350.85998705862
2506,239143.64798528815
2507,280872.165797335
2508,238295.95871320614
2509,212620.70727553844
2510,215565.86375179378
2511,172323.90328976457
2512,194226.809215315
2513,222132.61870742502
2514,342391.448117826
2515,157129.92349416818
2516,175538.6427376575
2517,156060.621147264
2518,157641.52668865936
2519,231474.54953942858
2520,214354.97591408202
2521,178950.2559606084
2522,221087.52287677868
2523,114186.13859325835
2524,134018.02235956336
2525,161641.3621400985
2526,146297.90073080602
2527,117171.85066517263
2528,138684.7469037677
2529,117872.05083367424
2530,130816.51064900316
2531,251817.9993032842
2532,224302.41145188455
2533,190811.18725176662
2534,224772.8496159493
2535,288189.5977708908
2536,241053.46200016947
2537,237404.66268634849
2538,181732.69947924736
2539,179584.1194024831
2540,179847.56279586622
2541,178816.558871133
2542,161285.75099483115
2543,113887.02748217911
2544,120158.1044319404
2545,127388.72993444967
2546,124619.5006254536
2547,129800.86312036791
2548,148976.29256490554
2549,156711.69363862814
2550,1255288.0573261762
2551,133892.38863833918
2552,138949.1395280197
2553,68646.09768601373
2554,87226.55418976629
2555,108393.61063827958
2556,104460.44508710636
2557,107942.33667281862
2558,130347.43557536644
2559,137797.07926371714
2560,158673.75214083007
2561,158343.01952719444
2562,151193.03545798478
2563,158864.60921140687
2564,233500.62010494986
2565,149550.35597551058
2566,176924.5421517782
2567,142237.53543792808
2568,200135.25220436693
2569,230629.38218258592
2570,115667.09566503654
2571,203056.5321115138
2572,143201.94537486823
2573,214072.84035609278
2574,273945.8981880144
2575,141933.27602095212
2576,119094.22859811175
2577,131279.83388759213
2578,81988.20868030225
2579,60360.64512798626
2580,69395.507299902
2581,87438.44843886764
2582,84905.99445031908
2583,283810.4173018437
2584,163517.18059735943
2585,184013.7698181039
2586,216489.44778134683
2587,193780.36326917686
2588,141025.29829798976
2589,145729.4771931594
2590,201102.6236145251
2591,233532.84145004483
2592,208928.19633184804
2593,228902.32149357477
2594,181058.39373777132
2595,190388.5105888502
2596,281338.5585864122
2597,187265.75599342276
2598,284055.9300052818
2599,357697.90479751094
2600,156319.15201035354
2601,126609.17226267552
2602,80914.14802643652
2603,96210.19840189055
2604,86152.32219942746
2605,73259.88119862984
2606,140126.76732119813
2607,213433.5647691698
2608,177446.94146338172
2609,175447.6851492896
2610,103615.01487895496
2611,181196.60453380898
2612,157458.63019631733
2613,128745.93561792173
2614,125513.95724596312
2615,151964.793457501
2616,143991.480749539
2617,190309.56206095105
2618,165406.35018923556
2619,193442.586799491
2620,194482.03054735667
2621,173233.40143002564
2622,180042.3068989052
2623,234538.7274471127
2624,311119.01205521816
2625,274223.8252837378
2626,179499.6837193228
2627,166181.6597787861
2628,534815.1212709395
2629,538351.1098251013
2630,375508.2229013253
2631,519608.6349518021
2632,415551.4536767329
2633,300778.4155642565
2634,439851.44853003905
2635,144020.36930403966
2636,174271.30957593065
2637,168812.8551354122
2638,261731.8740440561
2639,180423.81348113026
2640,144457.21577616202
2641,111323.35904064373
2642,176493.1138394664
2643,107126.17994101036
2644,116844.00632831344
2645,111881.07030177508
2646,98700.75575237867
2647,104831.43754933149
2648,147426.40835403954
2649,154834.6871381875
2650,141084.10454483418
2651,145895.52683031154
2652,421373.3977401817
2653,253782.65449286363
2654,264757.4741247805
2655,443495.9068497523
2656,317175.0225019669
2657,366141.0809336191
2658,312710.688121294
2659,290384.60784821655
2660,370470.05091022013
2661,347665.58938401355
2662,366631.370920032
2663,291181.2152597928
2664,266399.4325449865
2665,352602.56659803825
2666,280103.1056811601
2667,171609.97934154968
2668,176317.3004797087
2669,177731.01227042533
2670,266710.3484655733
2671,178825.1556898281
2672,194469.23405259417
2673,204171.8022153537
2674,190918.67179010686
2675,174903.06233995492
2676,187046.24697238428
2677,199605.79237176926
2678,225453.72367527196
2679,253389.49863595644
2680,284798.31583284197
2681,410910.06926678336
2682,311120.406708026
2683,635385.4714428926
2684,297929.00219801074
2685,315249.8388651922
2686,245008.2593173882
2687,310885.21112666244
2688,206947.06057675686
2689,209532.12845385086
2690,446566.85992579814
2691,197248.8810463937
2692,143614.42646807324
2693,195145.379700124
2694,132239.40265986006
2695,189619.25657629894
2696,179112.22478076562
2697,189619.00140892118
2698,188787.93981277107
2699,171977.56607492093
2700,154628.12843373898
2701,145381.58746644706
2702,110971.9777266071
2703,116819.65582212718
2704,142117.15651791595
2705,114766.05408475666
2706,108392.15457623803
2707,115165.44223797329
2708,131776.55857505917
2709,98834.61545799817
2710,129659.53781189113
2711,346128.2282937927
2712,396168.2907085297
2713,187540.96924328932
2714,158091.341347586
2715,169808.55786655474
2716,146611.57426499188
2717,204396.39759739087
2718,233382.9876679489
2719,171348.9893429321
2720,175857.9232230096
2721,134688.1484021141
2722,161289.04676884497
2723,135346.5472880528
2724,124963.9052641899
2725,126327.57282774724
2726,152539.4890824577
2727,185085.62713195407
2728,178287.24792600318
2729,151461.4896222547
2730,146538.58924015774
2731,122330.2372667193
2732,126026.79369159917
2733,162203.8107167256
2734,137838.4054215638
